"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","history_log","history_log_grp"
"222",2,"2) $100 - $200",152.95,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.03011107059691,5
"223",1,"1) $0 - $100",75.83,1,0,"Surburban",0,"Phone","No E-Mail",1,0,0,0,4.32849399271284,4.3
"224",2,"3) $200 - $350",227.46,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.4269743987563,5.4
"225",4,"2) $100 - $200",186.97,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.23094817617718,5.2
"226",5,"3) $200 - $350",226.84,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,5.42424492314583,5.4
"227",2,"4) $350 - $500",458.41,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.12776398017131,6.1
"228",10,"2) $100 - $200",127.29,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.84646794788234,4.8
"229",1,"5) $500 - $750",525.42,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.26419794276219,6.3
"230",1,"3) $200 - $350",303.34,1,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,5.71485428862325,5.7
"231",9,"1) $0 - $100",35.4,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.56671182013973,3.6
"232",5,"1) $0 - $100",46.09,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.83059600673242,3.8
"233",6,"3) $200 - $350",333.21,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,5.80877292184714,5.8
"234",2,"5) $500 - $750",584.37,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.37053434385661,6.4
"235",4,"1) $0 - $100",78.96,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.36894139512523,4.4
"236",8,"1) $0 - $100",59.95,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.09351088147352,4.1
"237",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"238",2,"5) $500 - $750",675.88,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.51601554549245,6.5
"239",12,"1) $0 - $100",32.51,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,3.48154773431581,3.5
"240",11,"1) $0 - $100",99.05,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.59562477314456,4.6
"241",7,"3) $200 - $350",340.72,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.83106102561496,5.8
"242",7,"1) $0 - $100",45.72,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.82253583892661,3.8
"243",2,"3) $200 - $350",225.35,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.41765474913666,5.4
"244",4,"2) $100 - $200",110.29,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,4.70311326031806,4.7
"245",10,"3) $200 - $350",300.6,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.70578047731887,5.7
"246",9,"2) $100 - $200",174.64,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.16272671224169,5.2
"247",7,"2) $100 - $200",192.12,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.25812017679662,5.3
"248",6,"1) $0 - $100",40.02,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.68937932915559,3.7
"249",2,"5) $500 - $750",518.53,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,6.25099788520506,6.3
"250",3,"4) $350 - $500",454,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.11809719804135,6.1
"251",1,"4) $350 - $500",406.33,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,6.00716563733407,6
"252",1,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"253",8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"254",10,"1) $0 - $100",89.45,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.49367980995473,4.5
"255",1,"4) $350 - $500",382.15,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,5.94581320168889,5.9
"256",10,"2) $100 - $200",148.23,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.99876512152577,5
"257",9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"258",1,"2) $100 - $200",162.82,1,0,"Surburban",0,"Phone","No E-Mail",1,0,0,0,5.09264529614583,5.1
"259",10,"1) $0 - $100",85.31,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.4462916809206,4.4
"260",7,"2) $100 - $200",151.89,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.02315657464993,5
"261",10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"262",2,"4) $350 - $500",424.44,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,6.05077065300539,6.1
"263",1,"6) $750 - $1,000",804.15,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.68978581894166,6.7
"264",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"265",4,"3) $200 - $350",307.66,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1,5.7289952771276,5.7
"266",3,"3) $200 - $350",261.43,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,5.5661665612461,5.6
"267",8,"1) $0 - $100",56.17,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.02838280654434,4
"268",10,"1) $0 - $100",82.14,0,1,"Rural",0,"Web","No E-Mail",1,0,0,0,4.40842510852841,4.4
"269",9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"270",5,"2) $100 - $200",145.36,1,0,"Rural",1,"Web","No E-Mail",1,0,0,0,4.97921342408792,5
"271",9,"3) $200 - $350",314.36,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,5.75053882599797,5.8
"272",6,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"273",9,"5) $500 - $750",718.97,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,6.57781963223303,6.6
"274",6,"2) $100 - $200",154.16,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.03799102410611,5
"275",9,"2) $100 - $200",157.41,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.05885386636673,5.1
"276",7,"1) $0 - $100",77.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.35593929991056,4.4
"277",10,"3) $200 - $350",312.03,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,5.74309933703315,5.7
"278",5,"3) $200 - $350",258.91,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,1,5.55648051096329,5.6
"279",7,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"280",5,"2) $100 - $200",153.22,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.03187479708868,5
"281",3,"2) $100 - $200",187.74,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.23505802690885,5.2
"282",4,"2) $100 - $200",173.48,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.15606231896717,5.2
"283",9,"4) $350 - $500",428.99,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.06143360863302,6.1
"284",8,"4) $350 - $500",492.53,1,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,6.19955537246256,6.2
"285",2,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"286",1,"2) $100 - $200",156.33,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.05196915758923,5.1
"287",2,"1) $0 - $100",64.26,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.16293735368771,4.2
"288",3,"1) $0 - $100",39.37,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.67300410495565,3.7
"289",1,"3) $200 - $350",249.24,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,5.51841628767602,5.5
"290",3,"2) $100 - $200",105.08,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,4.65472196481734,4.7
"291",2,"1) $0 - $100",61.34,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,4.11643215868611,4.1
"292",1,"3) $200 - $350",283.63,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.64767057185603,5.6
"293",7,"2) $100 - $200",116.33,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,4.75643097982868,4.8
"294",7,"5) $500 - $750",662.26,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.49565822807592,6.5
"295",10,"1) $0 - $100",72.77,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.287303782359,4.3
"296",3,"6) $750 - $1,000",816.52,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.70505140690538,6.7
"297",9,"2) $100 - $200",115.84,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.75220992863741,4.8
"298",1,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"299",9,"1) $0 - $100",57.53,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.0523065508752,4.1
"300",9,"1) $0 - $100",44.29,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.79075891793511,3.8
"301",9,"2) $100 - $200",166.68,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.11607580655425,5.1
"302",7,"2) $100 - $200",168.65,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,5.12782556150766,5.1
"303",3,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","No E-Mail",1,0,0,0,3.40086399276092,3.4
"304",2,"3) $200 - $350",201.98,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.30816868259841,5.3
"305",3,"1) $0 - $100",85.79,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.45190244958487,4.5
"306",1,"3) $200 - $350",204.6,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,5.32105685351753,5.3
"307",8,"5) $500 - $750",668.22,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,6.50461746063306,6.5
"308",12,"1) $0 - $100",32.73,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.48829208851309,3.5
"309",9,"1) $0 - $100",64.81,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.17145991243962,4.2
"310",2,"2) $100 - $200",141.22,1,0,"Rural",0,"Phone","No E-Mail",1,0,0,0,4.9503189580882,5
"311",3,"1) $0 - $100",43.33,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.76884523575182,3.8
"312",1,"4) $350 - $500",487.47,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,6.18922875008279,6.2
"313",2,"5) $500 - $750",516.56,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.24719144831821,6.2
"314",10,"3) $200 - $350",240.26,1,1,"Rural",1,"Web","No E-Mail",0,0,0,0,5.48172167029323,5.5
"315",3,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"316",6,"2) $100 - $200",169.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.13544543357539,5.1
"317",4,"5) $500 - $750",553.91,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,6.31700221867642,6.3
"318",2,"2) $100 - $200",103.33,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.63792775022626,4.6
"319",2,"2) $100 - $200",185.06,0,1,"Rural",0,"Web","No E-Mail",1,0,0,0,5.22068009682088,5.2
"320",2,"2) $100 - $200",102.13,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,4.62624651159001,4.6
"321",1,"3) $200 - $350",304.38,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.71827692080665,5.7
"322",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"323",5,"2) $100 - $200",197.48,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,5.28563731339066,5.3
"324",5,"4) $350 - $500",403.95,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,6.00129110792572,6
"325",6,"2) $100 - $200",104.41,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,4.64832545630202,4.6
"326",4,"4) $350 - $500",412.95,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,6.02332652025673,6
"327",8,"3) $200 - $350",254.17,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.53800333448156,5.5
"328",9,"1) $0 - $100",45.35,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.81441017656115,3.8
"329",4,"2) $100 - $200",143.66,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.96744939664666,5
"330",9,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"331",5,"3) $200 - $350",253.1,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,5.53378466755108,5.5
"332",1,"1) $0 - $100",56.65,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.03689198747402,4
"333",1,"3) $200 - $350",269.99,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.59838492127545,5.6
"334",9,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"335",1,"1) $0 - $100",66.1,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.19116874685764,4.2
"336",12,"2) $100 - $200",122.98,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.81202174052532,4.8
"337",8,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"338",3,"3) $200 - $350",286.27,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.65693542142336,5.7
"339",10,"1) $0 - $100",52.21,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.95527404742246,4
"340",4,"5) $500 - $750",575.31,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.35490902595353,6.4
"341",6,"1) $0 - $100",63.02,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.14345213632913,4.1
"342",11,"1) $0 - $100",32.82,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.49103808566194,3.5
"343",4,"3) $200 - $350",323.02,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.77771424081037,5.8
"344",10,"4) $350 - $500",406.53,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.00765772700273,6
"345",2,"2) $100 - $200",188.11,0,1,"Rural",0,"Web","No E-Mail",1,0,0,0,5.23702689810493,5.2
"346",3,"2) $100 - $200",171.32,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.14353315274717,5.1
"347",7,"5) $500 - $750",638.44,1,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.45902770081436,6.5
"348",1,"2) $100 - $200",126.18,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.83770945894266,4.8
"349",3,"3) $200 - $350",263.14,1,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,5.57268620993769,5.6
"350",6,"2) $100 - $200",139.65,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.93913929239119,4.9
"351",9,"1) $0 - $100",63.35,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.14867490676715,4.1
"352",9,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"353",4,"5) $500 - $750",545.6,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.30188610652925,6.3
"354",4,"1) $0 - $100",69.2,0,1,"Rural",1,"Phone","No E-Mail",1,0,0,0,4.23700086262362,4.2
"355",9,"1) $0 - $100",89.72,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.49669370965201,4.5
"356",6,"3) $200 - $350",218.62,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.38733506286569,5.4
"357",1,"5) $500 - $750",712.91,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.569355185238,6.6
"358",2,"1) $0 - $100",47.65,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.86388263010021,3.9
"359",4,"1) $0 - $100",80.76,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.39148179344464,4.4
"360",10,"3) $200 - $350",310.4,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,5.73786178830906,5.7
"361",6,"3) $200 - $350",288.79,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,5.6656997803804,5.7
"362",2,"2) $100 - $200",126.49,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,4.84016325365945,4.8
"363",10,"4) $350 - $500",397.69,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,5.98567280731617,6
"364",11,"3) $200 - $350",267.12,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.5876979956354,5.6
"365",12,"2) $100 - $200",135.5,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.90897164031976,4.9
"366",2,"2) $100 - $200",132.39,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.88575211194957,4.9
"367",1,"6) $750 - $1,000",792.15,1,1,"Surburban",1,"Phone","Mens E-Mail",1,1,32.17,1,6.67475076782105,6.7
"368",1,"1) $0 - $100",74.61,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.31227454648342,4.3
"369",3,"3) $200 - $350",249.32,1,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,5.51873721194065,5.5
"370",11,"1) $0 - $100",74.27,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.30770710168121,4.3
"371",8,"2) $100 - $200",183.18,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,5.21046927597484,5.2
"372",1,"1) $0 - $100",99.98,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,4.60497016598542,4.6
"373",2,"2) $100 - $200",121.43,0,1,"Surburban",0,"Phone","No E-Mail",1,0,0,0,4.79933796506573,4.8
"374",9,"3) $200 - $350",231.01,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,5.4424609996281,5.4
"375",4,"1) $0 - $100",42.13,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.74076007599093,3.7
"376",2,"1) $0 - $100",50.27,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.91740847770448,3.9
"377",2,"3) $200 - $350",255.71,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.5440439898625,5.5
"378",8,"4) $350 - $500",454.83,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,6.1199237227616,6.1
"379",10,"3) $200 - $350",348.22,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.85283446393845,5.9
"380",10,"3) $200 - $350",325.42,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,5.78511665571117,5.8
"381",5,"1) $0 - $100",60.65,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.10511963539006,4.1
"382",11,"2) $100 - $200",120.57,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.79223049712922,4.8
"383",7,"3) $200 - $350",259.23,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.55771569852142,5.6
"384",2,"2) $100 - $200",184.96,0,1,"Urban",1,"Web","No E-Mail",1,0,0,0,5.22013958548401,5.2
"385",3,"3) $200 - $350",236.74,1,1,"Rural",0,"Phone","No E-Mail",1,0,0,0,5.46696249252575,5.5
"386",10,"3) $200 - $350",301.01,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,5.70714348678838,5.7
"387",7,"1) $0 - $100",41.62,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,3.72858082096549,3.7
"388",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"389",6,"1) $0 - $100",43.49,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.77253102660955,3.8
"390",1,"6) $750 - $1,000",982.75,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.89035476430197,6.9
"391",5,"5) $500 - $750",587.16,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.37529735508903,6.4
"392",12,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"393",1,"2) $100 - $200",159.32,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.07091475831344,5.1
"394",10,"1) $0 - $100",89.7,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.49647076906475,4.5
"395",1,"6) $750 - $1,000",819.96,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.70925555858069,6.7
"396",1,"4) $350 - $500",385.47,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.9544633689635,6
"397",9,"3) $200 - $350",211.61,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.35474495784668,5.4
"398",2,"7) $1,000 +",1351.46,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,7.20894076853415,7.2
"399",9,"1) $0 - $100",46.09,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.83059600673242,3.8
"400",1,"4) $350 - $500",399.45,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.99008860092805,6
"401",10,"5) $500 - $750",675.87,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.51600074985716,6.5
"402",8,"2) $100 - $200",178,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.18178355029209,5.2
"403",6,"1) $0 - $100",78.76,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.36640525377092,4.4
"404",5,"2) $100 - $200",199.5,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.29581423632992,5.3
"405",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"406",2,"4) $350 - $500",366.26,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.9033434637128,5.9
"407",3,"7) $1,000 +",1234.86,1,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,7.11871288231242,7.1
"408",6,"6) $750 - $1,000",788.76,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.67046209206349,6.7
"409",7,"5) $500 - $750",614.57,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.42092283626943,6.4
"410",7,"2) $100 - $200",136.37,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.91537177986974,4.9
"411",6,"3) $200 - $350",288.62,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,1,102.84,1,5.66511094400793,5.7
"412",9,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"413",1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"414",1,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"415",6,"3) $200 - $350",231.34,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.44388848986726,5.4
"416",3,"4) $350 - $500",423.12,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,6.04765582675772,6
"417",1,"4) $350 - $500",457.23,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,6.12518654656587,6.1
"418",7,"2) $100 - $200",107.85,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.68074137283517,4.7
"419",1,"5) $500 - $750",681.66,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,6.52453099980987,6.5
"420",2,"2) $100 - $200",151.71,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.02197080376,5
"421",1,"2) $100 - $200",195.43,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.27520225904199,5.3
"422",2,"1) $0 - $100",63.81,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.15590991788026,4.2
"423",8,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"424",4,"1) $0 - $100",79.02,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.36970098498324,4.4
"425",9,"4) $350 - $500",370.94,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.91604032446114,5.9
"426",11,"4) $350 - $500",375.4,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,5.92799212415241,5.9
"427",10,"3) $200 - $350",215.94,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.37500059131899,5.4
"428",1,"3) $200 - $350",223.88,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0,5.41111019402316,5.4
"429",1,"3) $200 - $350",242.19,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.48972254207503,5.5
"430",5,"3) $200 - $350",210.92,1,1,"Rural",1,"Web","No E-Mail",1,0,0,0,5.35147891466227,5.4
"431",1,"6) $750 - $1,000",782.02,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.66188031566583,6.7
"432",2,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"433",9,"1) $0 - $100",51.96,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.9504741918024,4
"434",5,"4) $350 - $500",472.35,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.15772023621514,6.2
"435",2,"2) $100 - $200",130.93,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.87466282923966,4.9
"436",5,"6) $750 - $1,000",779.99,1,0,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,6.65928109908863,6.7
"437",2,"5) $500 - $750",572.19,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.34947110405644,6.3
"438",4,"2) $100 - $200",167,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.11799381241676,5.1
"439",4,"1) $0 - $100",86.91,1,0,"Surburban",0,"Phone","No E-Mail",1,0,0,0,4.46487310044937,4.5
"440",6,"3) $200 - $350",314.76,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,5.75181044366678,5.8
"441",6,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"442",4,"2) $100 - $200",111.31,0,1,"Surburban",0,"Web","No E-Mail",1,0,0,0,4.71231910150513,4.7
"443",7,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
